audio,duration
SSB06030289,0:00:02.360000
SSB16840283,0:00:02.360000
SSB13820147,0:00:02.360000
SSB03410045,0:00:02.360000
SSB10200512,0:00:02.360000
SSB00160037,0:00:02.360000
SSB18910360,0:00:02.360000
SSB07110252,0:00:02.360000
SSB10010038,0:00:02.360000
SSB13820257,0:00:02.360000
SSB09970509,0:00:02.360000
SSB03540231,0:00:02.360000
SSB00160050,0:00:02.360000
SSB03380312,0:00:02.360000
SSB11000242,0:00:02.360000
SSB11250137,0:00:02.360000
SSB07840322,0:00:02.360000
SSB02610078,0:00:02.359864
SSB10010204,0:00:02.359864
SSB17280320,0:00:02.359864
SSB16240176,0:00:02.359864
SSB03150131,0:00:02.359864
SSB08090483,0:00:02.359864
SSB07620487,0:00:02.359864
SSB11000334,0:00:02.359864
SSB07600245,0:00:02.359864
SSB10200372,0:00:02.359864
SSB17820214,0:00:02.359864
SSB13930093,0:00:02.359864
SSB03380179,0:00:02.359864
SSB06680132,0:00:02.359864
SSB07620495,0:00:02.359864
SSB04700184,0:00:02.359864
SSB03380236,0:00:02.359864
SSB07110376,0:00:02.359864
SSB11250424,0:00:02.359864
SSB03380424,0:00:02.359864
SSB17280450,0:00:02.359864
SSB05390273,0:00:02.359864
SSB09970500,0:00:02.359864
SSB19180262,0:00:02.359864
SSB06680314,0:00:02.359864
SSB03800099,0:00:02.359864
SSB09660083,0:00:02.359864
SSB11000457,0:00:02.359864
SSB07840436,0:00:02.359864
SSB03390408,0:00:02.359864
SSB03070336,0:00:02.359864
SSB03540382,0:00:02.359864
SSB06030198,0:00:02.359864
SSB05940424,0:00:02.359864
SSB03800219,0:00:02.359864
SSB07110154,0:00:02.359864
SSB10200107,0:00:02.359864
SSB10910296,0:00:02.359864
SSB03070185,0:00:02.359864
SSB02610042,0:00:02.359864
SSB17280228,0:00:02.359864
SSB11970476,0:00:02.359864
SSB18910356,0:00:02.359864
SSB06010416,0:00:02.359864
SSB06030098,0:00:02.359864
SSB16240285,0:00:02.359864
SSB13220310,0:00:02.359864
SSB13820364,0:00:02.359864
SSB11970122,0:00:02.359864
SSB03160506,0:00:02.359864
SSB06010478,0:00:02.359864
SSB06010190,0:00:02.359864
SSB11000459,0:00:02.359864
SSB04700227,0:00:02.359864
SSB05340202,0:00:02.359864
SSB16240317,0:00:02.359864
SSB05900138,0:00:02.359864
SSB19180489,0:00:02.359864
SSB10550164,0:00:02.359864
SSB09660244,0:00:02.359864
SSB16300213,0:00:02.359864
SSB06030161,0:00:02.359864
SSB05900258,0:00:02.359864
SSB06010460,0:00:02.359864
SSB07840400,0:00:02.359864
SSB03800221,0:00:02.359864
SSB04700412,0:00:02.359864
SSB18100489,0:00:02.359864
SSB03540417,0:00:02.359864
SSB03070117,0:00:02.359864
SSB05780196,0:00:02.359728
SSB10560020,0:00:02.359410
SSB05650343,0:00:02.359410
SSB09870136,0:00:02.359410
SSB05880020,0:00:02.359365
SSB00090480,0:00:02.359184
SSB06710117,0:00:02.359138
SSB03230240,0:00:02.359048
SSB05700243,0:00:02.359002
SSB04070407,0:00:02.359002
SSB08220191,0:00:02.359002
SSB11360141,0:00:02.358912
SSB03540179,0:00:02.358776
SSB03390362,0:00:02.358639
SSB18780265,0:00:02.358639
SSB05780168,0:00:02.358639
SSB04070021,0:00:02.358413
SSB04700202,0:00:02.358413
SSB14080478,0:00:02.358186
SSB03950427,0:00:02.358050
SSB18780206,0:00:02.357914
SSB03390236,0:00:02.357914
SSB05780014,0:00:02.357823
SSB02670340,0:00:02.357506
SSB05650073,0:00:02.357460
SSB01390112,0:00:02.357460
SSB05650187,0:00:02.357415
SSB05880158,0:00:02.357415
SSB05880143,0:00:02.357415
SSB06660001,0:00:02.357415
SSB01390057,0:00:02.357415
SSB03790099,0:00:02.357415
SSB00090306,0:00:02.357324
SSB08090401,0:00:02.357188
SSB09660443,0:00:02.357188
SSB11000122,0:00:02.357188
SSB06710368,0:00:02.357188
SSB19180186,0:00:02.357098
SSB05020470,0:00:02.357007
SSB01220199,0:00:02.357007
SSB18320086,0:00:02.357007
SSB18720191,0:00:02.356961
SSB10550042,0:00:02.356916
SSB12150198,0:00:02.356916
SSB02670338,0:00:02.356825
SSB06710259,0:00:02.356689
SSB03800267,0:00:02.356463
SSB03790165,0:00:02.356463
SSB12160049,0:00:02.356417
SSB07780047,0:00:02.356417
SSB00110178,0:00:02.356236
SSB03390304,0:00:02.356190
SSB03070131,0:00:02.356054
SSB02460190,0:00:02.356009
SSB00570399,0:00:02.356009
SSB05990092,0:00:02.356009
SSB05990422,0:00:02.356009
SSB11870164,0:00:02.355964
SSB11610425,0:00:02.355964
SSB05990321,0:00:02.355964
SSB08510265,0:00:02.355918
SSB06710317,0:00:02.355828
SSB03070267,0:00:02.355828
SSB05650406,0:00:02.355465
SSB12040067,0:00:02.355465
SSB11360305,0:00:02.355465
SSB10910272,0:00:02.355420
SSB03390178,0:00:02.355238
SSB03410417,0:00:02.355147
SSB12160258,0:00:02.355147
SSB06070205,0:00:02.355102
SSB04820405,0:00:02.355057
SSB11760470,0:00:02.355011
SSB18630334,0:00:02.355011
SSB00570419,0:00:02.355011
SSB13280449,0:00:02.355011
SSB13200358,0:00:02.355011
SSB18630148,0:00:02.355011
SSB09660070,0:00:02.354966
SSB07860107,0:00:02.354966
SSB13930062,0:00:02.354694
SSB03930090,0:00:02.354286
SSB05880474,0:00:02.354240
SSB00090198,0:00:02.354150
SSB00800373,0:00:02.354150
SSB11870252,0:00:02.354014
SSB03940026,0:00:02.354014
SSB06070434,0:00:02.354014
SSB03160424,0:00:02.354014
SSB18630130,0:00:02.354014
SSB13280312,0:00:02.354014
SSB18630194,0:00:02.354014
SSB10010474,0:00:02.354014
SSB00050011,0:00:02.354014
SSB13280442,0:00:02.354014
SSB01390419,0:00:02.353651
SSB08090386,0:00:02.353560
SSB03070224,0:00:02.353560
SSB03410497,0:00:02.353515
SSB03410336,0:00:02.353515
SSB05650139,0:00:02.353333
SSB09970076,0:00:02.353152
SSB11760177,0:00:02.353061
SSB10080337,0:00:02.353061
SSB11260192,0:00:02.353016
SSB10080176,0:00:02.353016
SSB08710278,0:00:02.353016
SSB19560388,0:00:02.353016
SSB10640477,0:00:02.353016
SSB11760019,0:00:02.353016
SSB13770155,0:00:02.353016
SSB10500207,0:00:02.352789
SSB11970205,0:00:02.352653
SSB03940353,0:00:02.352608
SSB03940107,0:00:02.352608
SSB06710099,0:00:02.352562
SSB07780186,0:00:02.352562
SSB12150225,0:00:02.352426
SSB00090053,0:00:02.352290
SSB00120441,0:00:02.352245
SSB03070405,0:00:02.352200
SSB00090196,0:00:02.352200
SSB03750108,0:00:02.352063
SSB11360123,0:00:02.352063
SSB10560236,0:00:02.352063
SSB04270061,0:00:02.352018
SSB08710139,0:00:02.351973
SSB12150494,0:00:02.351701
SSB07100481,0:00:02.351565
SSB03160297,0:00:02.351565
SSB12160129,0:00:02.351565
SSB07620102,0:00:02.351565
SSB03070022,0:00:02.351474
SSB07460043,0:00:02.351338
SSB00090331,0:00:02.351202
SSB13990097,0:00:02.351111
SSB08870188,0:00:02.351066
SSB06010152,0:00:02.351066
SSB01450260,0:00:02.351020
SSB03820229,0:00:02.351020
SSB07000322,0:00:02.350975
SSB07480331,0:00:02.350975
SSB09660156,0:00:02.350839
SSB06070313,0:00:02.350839
SSB16240295,0:00:02.350839
SSB05650245,0:00:02.350703
SSB03940494,0:00:02.350703
SSB15630457,0:00:02.350612
SSB12040118,0:00:02.350340
SSB12160149,0:00:02.350249
SSB06710057,0:00:02.350159
SSB13930349,0:00:02.350113
SSB13400439,0:00:02.350023
SSB15670164,0:00:02.349977
SSB03940202,0:00:02.349977
SSB10550076,0:00:02.349977
SSB18780337,0:00:02.349887
SSB02670264,0:00:02.349705
SSB03380133,0:00:02.349660
SSB06140329,0:00:02.349615
SSB10010026,0:00:02.349615
SSB06070063,0:00:02.349615
SSB10640235,0:00:02.349615
SSB03160009,0:00:02.349524
SSB03940423,0:00:02.349388
SSB03940397,0:00:02.349252
SSB14310341,0:00:02.349116
SSB00050384,0:00:02.349025
SSB04070041,0:00:02.349025
SSB03950088,0:00:02.349025
SSB00110421,0:00:02.349025
SSB04700197,0:00:02.348889
SSB06070140,0:00:02.348889
SSB03750152,0:00:02.348889
SSB10500225,0:00:02.348753
SSB16240183,0:00:02.348707
SSB02670086,0:00:02.348617
SSB03410090,0:00:02.348481
SSB07100337,0:00:02.348481
SSB03410026,0:00:02.348254
SSB06070262,0:00:02.348163
SSB07460002,0:00:02.348163
SSB15850482,0:00:02.348027
SSB11870035,0:00:02.348027
SSB00110262,0:00:02.347982
SSB15850035,0:00:02.347937
SSB03750315,0:00:02.347937
SSB07780015,0:00:02.347891
SSB03750449,0:00:02.347891
SSB18910062,0:00:02.347846
SSB06710385,0:00:02.347800
SSB10640325,0:00:02.347755
SSB16240418,0:00:02.347664
SSB07780417,0:00:02.347528
SSB16300282,0:00:02.347438
SSB18910451,0:00:02.347302
SSB03390185,0:00:02.347302
SSB01390315,0:00:02.347211
SSB18100076,0:00:02.347211
SSB01390290,0:00:02.347166
SSB01330326,0:00:02.347029
SSB02460307,0:00:02.346939
SSB03930485,0:00:02.346485
SSB03390042,0:00:02.346440
SSB03800400,0:00:02.346440
SSB06660011,0:00:02.346304
SSB10080179,0:00:02.346077
SSB03420364,0:00:02.346032
SSB00570384,0:00:02.346032
SSB00570154,0:00:02.346032
SSB02000388,0:00:02.346032
SSB02670434,0:00:02.345986
SSB02670347,0:00:02.345941
SSB12180299,0:00:02.345941
SSB11000115,0:00:02.345714
SSB03070376,0:00:02.345714
SSB03790133,0:00:02.345714
SSB12040001,0:00:02.345488
SSB10640149,0:00:02.345488
SSB12740391,0:00:02.345488
SSB10640013,0:00:02.345442
SSB10640071,0:00:02.345397
SSB02670384,0:00:02.345351
SSB18100337,0:00:02.345215
SSB10640271,0:00:02.345215
SSB03390173,0:00:02.345079
SSB07580189,0:00:02.345034
SSB05020257,0:00:02.344989
SSB12160270,0:00:02.344762
SSB07620267,0:00:02.344717
SSB06710419,0:00:02.344717
SSB00430507,0:00:02.344399
SSB17820146,0:00:02.344354
SSB19180218,0:00:02.344263
SSB13280260,0:00:02.344036
SSB16240498,0:00:02.344036
SSB06140255,0:00:02.343991
SSB11360039,0:00:02.343991
SSB01970305,0:00:02.343991
SSB11360220,0:00:02.343991
SSB15850375,0:00:02.343991
SSB06140193,0:00:02.343991
SSB07600066,0:00:02.343991
SSB13280309,0:00:02.343991
SSB11360074,0:00:02.343991
SSB03380350,0:00:02.343991
SSB03410221,0:00:02.343991
SSB05900336,0:00:02.343946
SSB04070265,0:00:02.343764
SSB06070148,0:00:02.343764
SSB03070067,0:00:02.343719
SSB17590388,0:00:02.343537
SSB04700208,0:00:02.343492
SSB04350278,0:00:02.343447
SSB13850228,0:00:02.343265
SSB03540451,0:00:02.343265
SSB03750198,0:00:02.343039
SSB08710467,0:00:02.343039
SSB17450152,0:00:02.342993
SSB04270335,0:00:02.342993
SSB08710342,0:00:02.342993
SSB10560040,0:00:02.342902
SSB07840141,0:00:02.342812
SSB09660181,0:00:02.342766
SSB10720484,0:00:02.342540
SSB06680277,0:00:02.342313
SSB11250318,0:00:02.342268
SSB10560485,0:00:02.342041
SSB15550423,0:00:02.342041
SSB11870475,0:00:02.342041
SSB11870179,0:00:02.342041
SSB07000359,0:00:02.341995
SSB03230288,0:00:02.341995
SSB01220181,0:00:02.341995
SSB10200175,0:00:02.341814
SSB03390174,0:00:02.341814
SSB04700280,0:00:02.341542
SSB04700047,0:00:02.341451
SSB00160417,0:00:02.341224
SSB18780332,0:00:02.341134
SSB15670207,0:00:02.341088
SSB03930197,0:00:02.341088
SSB11870094,0:00:02.341088
SSB00090109,0:00:02.341088
SSB00120032,0:00:02.341088
SSB12390211,0:00:02.340998
SSB12390070,0:00:02.340998
SSB07620312,0:00:02.340862
SSB11760058,0:00:02.340816
SSB06660290,0:00:02.340635
SSB11360298,0:00:02.340590
SSB03390063,0:00:02.340363
SSB03070213,0:00:02.340363
SSB02670109,0:00:02.340317
SSB05880361,0:00:02.340227
SSB03790075,0:00:02.340091
SSB00380048,0:00:02.340091
SSB02990495,0:00:02.340091
SSB10960470,0:00:02.340091
SSB03790047,0:00:02.340091
SSB05880432,0:00:02.340091
SSB10960186,0:00:02.340091
SSB10960066,0:00:02.340091
SSB02990515,0:00:02.340091
SSB10960172,0:00:02.340091
SSB00330101,0:00:02.340091
SSB11360288,0:00:02.340091
SSB02990307,0:00:02.340091
SSB07200193,0:00:02.340091
SSB01390299,0:00:02.340091
SSB02990477,0:00:02.340091
SSB02990254,0:00:02.340091
SSB12190259,0:00:02.340091
SSB03790306,0:00:02.340045
SSB11080441,0:00:02.340045
SSB09130356,0:00:02.340045
SSB06860421,0:00:02.340045
SSB06860395,0:00:02.340045
SSB00430379,0:00:02.340045
SSB06090169,0:00:02.340045
SSB06090450,0:00:02.340045
SSB06060115,0:00:02.340000
SSB06860335,0:00:02.340000
SSB01390194,0:00:02.340000
SSB16250324,0:00:02.340000
SSB01390148,0:00:02.340000
SSB16990172,0:00:02.340000
SSB06060177,0:00:02.340000
SSB09130218,0:00:02.340000
SSB06860290,0:00:02.340000
SSB06060129,0:00:02.340000
SSB01390415,0:00:02.340000
SSB12190058,0:00:02.340000
SSB06060186,0:00:02.340000
SSB10960115,0:00:02.339955
SSB06860133,0:00:02.339955
SSB02990259,0:00:02.339955
SSB16250265,0:00:02.339955
SSB06860153,0:00:02.339864
SSB07100173,0:00:02.339864
SSB00330108,0:00:02.339864
SSB11360061,0:00:02.339864
SSB00330035,0:00:02.339864
SSB06070034,0:00:02.339864
SSB10960235,0:00:02.339864
SSB00330175,0:00:02.339864
SSB00330424,0:00:02.339864
SSB12190442,0:00:02.339864
SSB03790028,0:00:02.339864
SSB07460212,0:00:02.339592
SSB00090325,0:00:02.339501
SSB05650455,0:00:02.339456
SSB02460322,0:00:02.339138
SSB16990450,0:00:02.339048
SSB03850264,0:00:02.339002
SSB02460405,0:00:02.339002
SSB00090219,0:00:02.338866
SSB11000367,0:00:02.338866
SSB16990120,0:00:02.338866
SSB10500299,0:00:02.338866
SSB05340409,0:00:02.338776
SSB12160095,0:00:02.338730
SSB11360294,0:00:02.338413
SSB02670368,0:00:02.338413
SSB18910314,0:00:02.338141
SSB03800379,0:00:02.338005
SSB14370226,0:00:02.338005
SSB13770478,0:00:02.338005
SSB03230428,0:00:02.338005
SSB06310469,0:00:02.338005
SSB07460425,0:00:02.338005
SSB02460358,0:00:02.338005
SSB06070330,0:00:02.337959
SSB10200385,0:00:02.337914
SSB00090168,0:00:02.337551
SSB16240263,0:00:02.337415
SSB10640165,0:00:02.337415
SSB03160202,0:00:02.337415
SSB11760008,0:00:02.337143
SSB04820054,0:00:02.337007
SSB10080126,0:00:02.337007
SSB14370032,0:00:02.337007
SSB09970150,0:00:02.336916
SSB11360120,0:00:02.336916
SSB16500430,0:00:02.336916
SSB03070065,0:00:02.336916
SSB05880285,0:00:02.336871
SSB03070204,0:00:02.336871
SSB00160025,0:00:02.336689
SSB17280473,0:00:02.336689
SSB09970445,0:00:02.336689
SSB00160233,0:00:02.336689
SSB07600498,0:00:02.336689
SSB07370120,0:00:02.336644
SSB16300510,0:00:02.336508
SSB07100435,0:00:02.336327
SSB00800312,0:00:02.336327
SSB11350273,0:00:02.336054
SSB10000372,0:00:02.336054
SSB16840061,0:00:02.336009
SSB02410464,0:00:02.336009
SSB06290435,0:00:02.336009
SSB13660177,0:00:02.336009
SSB01970171,0:00:02.336009
SSB07480462,0:00:02.336009
SSB11350021,0:00:02.336009
SSB01970460,0:00:02.336009
SSB07580309,0:00:02.336009
SSB03410173,0:00:02.335964
SSB07780044,0:00:02.335964
SSB05650136,0:00:02.335873
SSB04070306,0:00:02.335692
SSB03940342,0:00:02.335465
SSB10640173,0:00:02.335465
SSB03390452,0:00:02.335238
SSB15630218,0:00:02.335238
SSB03930416,0:00:02.335102
SSB00800306,0:00:02.335057
SSB19560026,0:00:02.335011
SSB05390059,0:00:02.334966
SSB06070486,0:00:02.334966
SSB19350280,0:00:02.334966
SSB07600059,0:00:02.334966
SSB00380164,0:00:02.334966
SSB07230336,0:00:02.334966
SSB16240255,0:00:02.334830
SSB06860450,0:00:02.334830
SSB03390120,0:00:02.334739
SSB06680091,0:00:02.334739
SSB03390127,0:00:02.334739
SSB02670024,0:00:02.334603
SSB00090347,0:00:02.334467
SSB06710414,0:00:02.334240
SSB10720351,0:00:02.334240
SSB06710189,0:00:02.334240
SSB03750082,0:00:02.334014
SSB03750392,0:00:02.334014
SSB03390412,0:00:02.334014
SSB05440088,0:00:02.334014
SSB02670070,0:00:02.333968
SSB03940414,0:00:02.333741
SSB03070406,0:00:02.333741
SSB02670502,0:00:02.333741
SSB13020217,0:00:02.333560
SSB03940048,0:00:02.333560
SSB14080172,0:00:02.333515
SSB05780167,0:00:02.333515
SSB03380196,0:00:02.333333
SSB07600046,0:00:02.333288
SSB13280304,0:00:02.333016
SSB09350249,0:00:02.333016
SSB12210331,0:00:02.333016
SSB00730194,0:00:02.333016
SSB15550254,0:00:02.333016
SSB13850273,0:00:02.333016
SSB00730140,0:00:02.333016
SSB01450217,0:00:02.333016
SSB03750113,0:00:02.333016
SSB10560105,0:00:02.332789
SSB10560253,0:00:02.332789
SSB00120092,0:00:02.332744
SSB15630157,0:00:02.332608
SSB10560302,0:00:02.332517
SSB03390041,0:00:02.332336
SSB04700164,0:00:02.332290
SSB00090498,0:00:02.332290
SSB03390043,0:00:02.332290
SSB16240113,0:00:02.332109
SSB09870458,0:00:02.332063
SSB13400423,0:00:02.332018
SSB08710213,0:00:02.332018
SSB01490259,0:00:02.332018
SSB18910001,0:00:02.331927
SSB16240084,0:00:02.331882
SSB06070416,0:00:02.331837
SSB06710098,0:00:02.331791
SSB07780475,0:00:02.331791
SSB11970440,0:00:02.331565
SSB12040110,0:00:02.331565
SSB16240432,0:00:02.331338
SSB07620448,0:00:02.331293
SSB07460362,0:00:02.331293
SSB19180259,0:00:02.331293
SSB11360412,0:00:02.331066
SSB05650312,0:00:02.331066
SSB12390455,0:00:02.331066
SSB09130194,0:00:02.331020
SSB09130188,0:00:02.331020
SSB11260020,0:00:02.331020
SSB18910373,0:00:02.330975
SSB11000137,0:00:02.330839
SSB15930159,0:00:02.330794
SSB11360363,0:00:02.330567
SSB13020335,0:00:02.330567
SSB03540486,0:00:02.330340
SSB03540252,0:00:02.330340
SSB06710499,0:00:02.330340
SSB16300395,0:00:02.330340
SSB03540290,0:00:02.330340
SSB03540399,0:00:02.330113
SSB02610473,0:00:02.330113
SSB07460420,0:00:02.330113
SSB03160194,0:00:02.330113
SSB19180288,0:00:02.330113
SSB07840231,0:00:02.330113
SSB13820026,0:00:02.330113
SSB07490167,0:00:02.330113
SSB03800498,0:00:02.330113
SSB18060015,0:00:02.330113
SSB13820186,0:00:02.330113
SSB07600418,0:00:02.330113
SSB18100071,0:00:02.330113
SSB06030318,0:00:02.330113
SSB16240017,0:00:02.330113
SSB07840389,0:00:02.330113
SSB03070052,0:00:02.330113
SSB10200461,0:00:02.330113
SSB07490023,0:00:02.330113
SSB13220252,0:00:02.330113
SSB16240294,0:00:02.330113
SSB16240050,0:00:02.330113
SSB07840248,0:00:02.330113
SSB13930381,0:00:02.330113
SSB07620091,0:00:02.330113
SSB18910280,0:00:02.330113
SSB18910103,0:00:02.330113
SSB07620248,0:00:02.330113
SSB07600174,0:00:02.330113
SSB06010411,0:00:02.330113
SSB07620296,0:00:02.330113
SSB07110475,0:00:02.330113
SSB17810001,0:00:02.330113
SSB06680360,0:00:02.330113
SSB13930255,0:00:02.330113
SSB00160291,0:00:02.330113
SSB13220314,0:00:02.330113
SSB10200432,0:00:02.330113
SSB08510081,0:00:02.330113
SSB05390266,0:00:02.330113
SSB06030221,0:00:02.330113
SSB17590257,0:00:02.330113
SSB07620088,0:00:02.330113
SSB09660470,0:00:02.330113
SSB10200276,0:00:02.330113
SSB06030270,0:00:02.330113
SSB11250203,0:00:02.330113
SSB03930112,0:00:02.330113
SSB03160419,0:00:02.330113
SSB17590509,0:00:02.330113
SSB05340005,0:00:02.330113
SSB06070137,0:00:02.330113
SSB15930053,0:00:02.330113
SSB06680507,0:00:02.330113
SSB06680257,0:00:02.330113
SSB05390141,0:00:02.330113
SSB13850396,0:00:02.330113
SSB00120040,0:00:02.330068
SSB06030431,0:00:02.330068
SSB03800232,0:00:02.330068
SSB13820090,0:00:02.330068
SSB11250471,0:00:02.330068
SSB07370418,0:00:02.330068
SSB15930311,0:00:02.330068
SSB13930189,0:00:02.330068
SSB11000358,0:00:02.330068
SSB14080442,0:00:02.330068
SSB17810171,0:00:02.330068
SSB18060383,0:00:02.330068
SSB03380453,0:00:02.330068
SSB06140119,0:00:02.330068
SSB13200290,0:00:02.330068
SSB07620428,0:00:02.330068
SSB05880197,0:00:02.330068
SSB11100204,0:00:02.330068
SSB10200366,0:00:02.330068
SSB13220408,0:00:02.330068
SSB06010106,0:00:02.330068
SSB07490089,0:00:02.330068
SSB13930286,0:00:02.330068
SSB05390374,0:00:02.330068
SSB07370399,0:00:02.330068
SSB18910184,0:00:02.330068
SSB06030344,0:00:02.330068
SSB06680305,0:00:02.330068
SSB06710174,0:00:02.330068
SSB06070108,0:00:02.330068
SSB10010005,0:00:02.330068
SSB07620122,0:00:02.330068
SSB15630067,0:00:02.330068
SSB08090218,0:00:02.330068
SSB17820299,0:00:02.330068
SSB11000201,0:00:02.330068
SSB07110227,0:00:02.330068
SSB09870006,0:00:02.330068
SSB16240237,0:00:02.330068
SSB10200176,0:00:02.330068
SSB07620490,0:00:02.330068
SSB09970314,0:00:02.330068
SSB10010499,0:00:02.330068
SSB16240434,0:00:02.330068
SSB03390183,0:00:02.330068
SSB07370080,0:00:02.330068
SSB02610271,0:00:02.330068
SSB08510171,0:00:02.330068
SSB10200013,0:00:02.330068
SSB03160070,0:00:02.330068
SSB18910404,0:00:02.330068
SSB03070328,0:00:02.330068
SSB12160093,0:00:02.330068
SSB07620470,0:00:02.330068
SSB07110330,0:00:02.330068
SSB05390213,0:00:02.330068
SSB15630432,0:00:02.330068
SSB07490375,0:00:02.330068
SSB15930173,0:00:02.330068
SSB16240433,0:00:02.330068
SSB05900313,0:00:02.330068
SSB07620392,0:00:02.330068
SSB07840238,0:00:02.330068
SSB05700161,0:00:02.330023
SSB12740339,0:00:02.330023
SSB19180075,0:00:02.330023
SSB13220021,0:00:02.330023
SSB07460417,0:00:02.330023
SSB18910290,0:00:02.330023
SSB07370277,0:00:02.330023
SSB04700390,0:00:02.330023
SSB16070263,0:00:02.330023
SSB03410332,0:00:02.330023
SSB03160400,0:00:02.330023
SSB05880253,0:00:02.330023
SSB05390417,0:00:02.330023
SSB11000371,0:00:02.330023
SSB05650489,0:00:02.330023
SSB06660475,0:00:02.330023
SSB07940031,0:00:02.330023
SSB07110027,0:00:02.330023
SSB13410239,0:00:02.330023
SSB03930044,0:00:02.330023
SSB11380198,0:00:02.330023
SSB06010057,0:00:02.330023
SSB17280394,0:00:02.330023
SSB07490503,0:00:02.330023
SSB03380112,0:00:02.330023
SSB15930444,0:00:02.330023
SSB11080408,0:00:02.330023
SSB11380171,0:00:02.330023
SSB18910157,0:00:02.330023
SSB05390270,0:00:02.330023
SSB02610356,0:00:02.330023
SSB07620136,0:00:02.330023
SSB00050238,0:00:02.330023
SSB06710111,0:00:02.330023
SSB06030395,0:00:02.330023
SSB00160502,0:00:02.330023
SSB05650306,0:00:02.330023
SSB13200469,0:00:02.330023
SSB07620297,0:00:02.330023
SSB03930101,0:00:02.330023
SSB08870065,0:00:02.330023
SSB09930347,0:00:02.330023
SSB09870264,0:00:02.330023
SSB00160028,0:00:02.330023
SSB09870432,0:00:02.329977
SSB10910050,0:00:02.329977
SSB15930236,0:00:02.329977
SSB02670158,0:00:02.329977
SSB04350221,0:00:02.329977
SSB00050303,0:00:02.329977
SSB06140140,0:00:02.329977
SSB13220362,0:00:02.329977
SSB07600353,0:00:02.329977
SSB11380178,0:00:02.329977
SSB17810330,0:00:02.329977
SSB05390331,0:00:02.329977
SSB08510339,0:00:02.329977
SSB08510042,0:00:02.329977
SSB05390453,0:00:02.329977
SSB08510043,0:00:02.329977
SSB03380483,0:00:02.329977
SSB09970121,0:00:02.329977
SSB11250215,0:00:02.329977
SSB03380083,0:00:02.329977
SSB03390410,0:00:02.329977
SSB04350384,0:00:02.329977
SSB09870046,0:00:02.329977
SSB07110098,0:00:02.329977
SSB06680165,0:00:02.329977
SSB07840140,0:00:02.329977
SSB07490176,0:00:02.329977
SSB03800337,0:00:02.329977
SSB08510209,0:00:02.329977
SSB07110413,0:00:02.329977
SSB10550423,0:00:02.329977
SSB19180125,0:00:02.329977
SSB18060422,0:00:02.329977
SSB11250193,0:00:02.329977
SSB03390052,0:00:02.329977
SSB07100209,0:00:02.329977
SSB02610493,0:00:02.329977
SSB11380265,0:00:02.329977
SSB09870052,0:00:02.329977
SSB03800455,0:00:02.329977
SSB13930171,0:00:02.329977
SSB13820228,0:00:02.329977
SSB18060427,0:00:02.329977
SSB03160127,0:00:02.329977
SSB09930221,0:00:02.329977
SSB07940027,0:00:02.329977
SSB05650066,0:00:02.329977
SSB07600446,0:00:02.329977
SSB16240368,0:00:02.329977
SSB11250070,0:00:02.329977
SSB11250182,0:00:02.329977
SSB07100082,0:00:02.329841
SSB07110180,0:00:02.329841
SSB15630003,0:00:02.329841
SSB17810247,0:00:02.329841
SSB13850486,0:00:02.329841
SSB08510441,0:00:02.329841
SSB03070229,0:00:02.329841
SSB04700159,0:00:02.329841
SSB18780088,0:00:02.329841
SSB17810196,0:00:02.329841
SSB07110414,0:00:02.329841
SSB05390215,0:00:02.329841
SSB05340231,0:00:02.329841
SSB10550431,0:00:02.329841
SSB13200232,0:00:02.329841
SSB13220421,0:00:02.329841
SSB18910504,0:00:02.329841
SSB06030488,0:00:02.329841
SSB05880172,0:00:02.329841
SSB13820291,0:00:02.329841
SSB16240324,0:00:02.329841
SSB11000495,0:00:02.329841
SSB11000142,0:00:02.329841
SSB05390158,0:00:02.329841
SSB05880097,0:00:02.329841
SSB12740290,0:00:02.329841
SSB16240313,0:00:02.329841
SSB06010171,0:00:02.329841
SSB15930446,0:00:02.329841
SSB18100409,0:00:02.329841
SSB03800093,0:00:02.329841
SSB06140284,0:00:02.329841
SSB17810069,0:00:02.329841
SSB03380507,0:00:02.329841
SSB07600370,0:00:02.329841
SSB13850248,0:00:02.329841
SSB03390470,0:00:02.329841
SSB05340163,0:00:02.329841
SSB17810458,0:00:02.329841
SSB09870490,0:00:02.329841
SSB09930365,0:00:02.329841
SSB09660318,0:00:02.329841
SSB13850420,0:00:02.329615
SSB08090087,0:00:02.329388
SSB10910460,0:00:02.329342
SSB13850342,0:00:02.329342
SSB10560444,0:00:02.329342
SSB00090258,0:00:02.329116
SSB08170284,0:00:02.329116
SSB07860022,0:00:02.329025
SSB07580009,0:00:02.329025
SSB02880214,0:00:02.329025
SSB11870118,0:00:02.329025
SSB05440285,0:00:02.328980
SSB18320122,0:00:02.328980
SSB19390217,0:00:02.328980
SSB10910413,0:00:02.328889
SSB13200487,0:00:02.328844
SSB05780041,0:00:02.328844
SSB00090250,0:00:02.328753
SSB02670057,0:00:02.328617
SSB10010169,0:00:02.328617
SSB03940463,0:00:02.328390
SSB01390203,0:00:02.328390
SSB07620150,0:00:02.328118
SSB05650152,0:00:02.328118
SSB11360427,0:00:02.328073
SSB14370381,0:00:02.328027
SSB13410065,0:00:02.328027
SSB15850038,0:00:02.328027
SSB07580444,0:00:02.328027
SSB02670301,0:00:02.327982
SSB02670171,0:00:02.327937
