audio,duration
1455_138263_000059_000000,0:00:01.269977
3982_182255_000024_000013,0:00:01.269977
5456_62043_000033_000000,0:00:01.269977
5514_19193_000064_000001,0:00:01.260045
5808_54425_000038_000002,0:00:01.260000
7367_86737_000071_000000,0:00:01.260000
3857_182315_000033_000002,0:00:01.260000
6529_62556_000104_000001,0:00:01.260000
1970_26100_000006_000000,0:00:01.260000
1898_145702_000020_000000,0:00:01.260000
6064_300880_000036_000000,0:00:01.260000
5339_14133_000040_000000,0:00:01.260000
1963_142776_000021_000000,0:00:01.260000
4137_11701_000081_000001,0:00:01.260000
40_121026_000004_000001,0:00:01.260000
3235_28433_000002_000000,0:00:01.260000
4195_186236_000046_000000,0:00:01.260000
6385_34669_000018_000000,0:00:01.260000
1088_129236_000028_000008,0:00:01.260000
2836_5355_000080_000001,0:00:01.260000
4680_16026_000085_000000,0:00:01.260000
8095_274345_000007_000000,0:00:01.260000
1040_133433_000109_000000,0:00:01.260000
78_369_000003_000000,0:00:01.260000
1624_142933_000024_000001,0:00:01.260000
8747_293952_000031_000000,0:00:01.260000
669_129074_000037_000006,0:00:01.260000
6529_62556_000011_000000,0:00:01.260000
4680_16026_000129_000001,0:00:01.260000
1183_133255_000010_000002,0:00:01.260000
6209_34599_000019_000000,0:00:01.260000
412_126975_000024_000005,0:00:01.259955
2836_5354_000070_000000,0:00:01.259955
426_122822_000057_000001,0:00:01.259955
8123_275216_000023_000001,0:00:01.250023
4014_186175_000014_000002,0:00:01.250023
5514_19193_000023_000001,0:00:01.250023
5163_18515_000041_000002,0:00:01.250023
6848_76049_000007_000008,0:00:01.250023
8838_298545_000019_000000,0:00:01.250023
8609_283227_000030_000000,0:00:01.250023
4137_11702_000061_000001,0:00:01.250023
2196_174172_000004_000013,0:00:01.250023
5867_48852_000088_000000,0:00:01.250023
1624_142933_000006_000001,0:00:01.250023
5561_41615_000014_000001,0:00:01.250023
8468_286673_000002_000002,0:00:01.250023
1841_159771_000005_000001,0:00:01.250023
8063_274112_000123_000000,0:00:01.250023
2836_5355_000094_000000,0:00:01.250023
887_123289_000064_000000,0:00:01.250023
4297_13006_000032_000001,0:00:01.250023
5789_57158_000042_000000,0:00:01.250023
8747_293952_000106_000002,0:00:01.250023
5703_47198_000035_000003,0:00:01.250023
6836_61804_000000_000000,0:00:01.250023
8747_293952_000053_000000,0:00:01.250023
1841_159771_000036_000001,0:00:01.250023
1578_6379_000038_000001,0:00:01.250023
4481_17499_000007_000001,0:00:01.250023
3857_182317_000004_000001,0:00:01.250023
8609_283227_000013_000000,0:00:01.250023
4680_16026_000043_000001,0:00:01.250023
6818_68772_000003_000000,0:00:01.250023
7178_34645_000037_000003,0:00:01.250023
3607_135982_000027_000000,0:00:01.250023
3486_166446_000012_000002,0:00:01.250023
1578_140049_000009_000000,0:00:01.250023
8747_293952_000009_000002,0:00:01.250023
8324_286682_000007_000002,0:00:01.250023
5339_14133_000018_000010,0:00:01.250023
5867_48852_000075_000000,0:00:01.240091
3607_29116_000059_000001,0:00:01.240091
6437_66173_000051_000003,0:00:01.240091
2911_7601_000004_000003,0:00:01.240000
8770_295465_000011_000003,0:00:01.240000
887_123289_000026_000000,0:00:01.240000
1098_133695_000048_000000,0:00:01.240000
3259_158083_000057_000000,0:00:01.240000
4195_186238_000037_000000,0:00:01.240000
7367_86737_000123_000019,0:00:01.240000
887_123291_000015_000006,0:00:01.240000
6209_34601_000075_000000,0:00:01.240000
8838_298546_000015_000000,0:00:01.240000
1183_133255_000002_000000,0:00:01.240000
8063_274115_000066_000000,0:00:01.240000
3486_166424_000008_000003,0:00:01.240000
125_121124_000125_000000,0:00:01.240000
1743_142912_000025_000000,0:00:01.240000
7078_271888_000048_000000,0:00:01.240000
2416_152139_000089_000001,0:00:01.240000
8838_298545_000021_000003,0:00:01.240000
5022_29411_000021_000002,0:00:01.240000
2518_154825_000004_000001,0:00:01.240000
6209_34601_000021_000000,0:00:01.240000
7067_76048_000058_000000,0:00:01.240000
1867_154075_000076_000001,0:00:01.240000
696_93314_000012_000001,0:00:01.240000
4441_76263_000045_000001,0:00:01.240000
4195_186238_000050_000002,0:00:01.240000
6209_34599_000010_000000,0:00:01.240000
8063_274112_000075_000001,0:00:01.240000
831_130746_000025_000000,0:00:01.240000
6209_34601_000068_000007,0:00:01.240000
7067_76048_000039_000000,0:00:01.240000
78_368_000000_000000,0:00:01.240000
6147_34605_000030_000003,0:00:01.240000
8088_284756_000061_000000,0:00:01.240000
831_130746_000051_000000,0:00:01.240000
887_123291_000012_000000,0:00:01.240000
6836_61803_000047_000000,0:00:01.240000
2289_152253_000020_000003,0:00:01.240000
5339_14134_000004_000000,0:00:01.240000
4214_7146_000010_000000,0:00:01.240000
118_47824_000118_000004,0:00:01.240000
2893_139310_000021_000002,0:00:01.240000
3240_131232_000079_000002,0:00:01.230113
5022_29411_000043_000001,0:00:01.230068
831_130746_000068_000000,0:00:01.230068
5104_33407_000076_000009,0:00:01.230068
426_122821_000042_000000,0:00:01.230068
2182_181173_000035_000002,0:00:01.230023
3830_12531_000018_000001,0:00:01.230023
7078_271888_000104_000000,0:00:01.230023
7190_90542_000094_000001,0:00:01.230023
887_123291_000022_000000,0:00:01.230023
6209_34601_000138_000000,0:00:01.230023
1970_26100_000020_000000,0:00:01.230023
6529_62556_000026_000000,0:00:01.230023
887_123289_000022_000000,0:00:01.230023
5104_33406_000105_000001,0:00:01.230023
1963_147036_000030_000000,0:00:01.230023
4160_14187_000035_000000,0:00:01.230023
7302_86815_000019_000000,0:00:01.230023
4195_186238_000066_000000,0:00:01.230023
4195_17507_000005_000000,0:00:01.230023
4441_76263_000057_000002,0:00:01.230023
7302_86815_000055_000000,0:00:01.230023
696_93314_000009_000004,0:00:01.230023
3259_158083_000131_000004,0:00:01.230023
7190_90543_000020_000000,0:00:01.230023
5022_29411_000053_000000,0:00:01.230023
2436_2481_000028_000000,0:00:01.230023
7190_90542_000044_000000,0:00:01.230023
2436_2476_000004_000003,0:00:01.230023
2836_5355_000031_000000,0:00:01.230023
2836_5355_000068_000001,0:00:01.230023
4830_25898_000028_000003,0:00:01.230023
4441_76262_000059_000000,0:00:01.230023
2436_2476_000035_000004,0:00:01.230023
2691_156750_000002_000000,0:00:01.230023
8419_286676_000001_000000,0:00:01.230023
3664_178366_000001_000000,0:00:01.230023
3879_174923_000036_000008,0:00:01.230023
6064_300880_000043_000007,0:00:01.230023
125_121124_000057_000000,0:00:01.229977
250_142286_000047_000001,0:00:01.229977
1578_6379_000114_000004,0:00:01.229977
8747_293952_000084_000000,0:00:01.229977
7078_271888_000052_000000,0:00:01.229977
4406_16883_000022_000000,0:00:01.229977
1867_154075_000061_000000,0:00:01.229977
7078_271888_000030_000005,0:00:01.229977
5789_57158_000065_000000,0:00:01.229977
5049_25947_000015_000005,0:00:01.229977
8838_298546_000041_000001,0:00:01.229977
3983_5331_000058_000001,0:00:01.229977
40_121026_000149_000000,0:00:01.220091
8063_274112_000132_000001,0:00:01.220091
4267_72637_000029_000003,0:00:01.220045
4160_11549_000041_000006,0:00:01.220045
226_122538_000030_000006,0:00:01.220045
7067_76048_000065_000002,0:00:01.220045
2893_139310_000028_000001,0:00:01.220000
4195_186238_000011_000000,0:00:01.220000
8419_293473_000016_000001,0:00:01.220000
4859_26870_000009_000000,0:00:01.220000
5678_43302_000062_000000,0:00:01.220000
1743_142914_000003_000009,0:00:01.220000
4137_11702_000031_000001,0:00:01.220000
1963_147036_000020_000000,0:00:01.220000
118_47824_000006_000004,0:00:01.220000
405_130895_000060_000000,0:00:01.220000
2416_152137_000025_000000,0:00:01.220000
8324_286681_000022_000002,0:00:01.220000
229_130880_000076_000000,0:00:01.220000
7190_90542_000053_000002,0:00:01.220000
5867_48852_000069_000003,0:00:01.220000
5104_33407_000056_000002,0:00:01.220000
4195_17507_000013_000000,0:00:01.220000
5789_57158_000019_000000,0:00:01.220000
8747_293952_000112_000001,0:00:01.220000
6476_57446_000055_000001,0:00:01.220000
4441_76262_000061_000002,0:00:01.220000
4441_76262_000045_000003,0:00:01.220000
887_123291_000004_000000,0:00:01.220000
3486_166446_000022_000001,0:00:01.220000
3240_131232_000079_000000,0:00:01.220000
1867_154071_000044_000000,0:00:01.220000
3830_12535_000002_000000,0:00:01.220000
4481_17498_000013_000000,0:00:01.220000
2436_2476_000025_000001,0:00:01.220000
1963_147036_000029_000002,0:00:01.220000
7402_59171_000008_000002,0:00:01.220000
40_121026_000194_000001,0:00:01.220000
8088_284756_000089_000004,0:00:01.210113
5393_19219_000039_000000,0:00:01.210068
3982_182255_000049_000002,0:00:01.210068
3526_176653_000074_000000,0:00:01.210068
3983_5331_000076_000000,0:00:01.210068
198_126831_000051_000001,0:00:01.210068
4680_16026_000041_000008,0:00:01.210023
4137_11702_000008_000003,0:00:01.210023
4214_7146_000000_000000,0:00:01.210023
8609_262281_000024_000000,0:00:01.210023
831_130746_000069_000002,0:00:01.210023
2911_7601_000002_000000,0:00:01.210023
4267_72637_000025_000002,0:00:01.210023
4441_76263_000055_000000,0:00:01.210023
4297_13009_000015_000005,0:00:01.210023
6209_34601_000012_000000,0:00:01.210023
6818_76332_000018_000000,0:00:01.210023
4195_186238_000029_000000,0:00:01.210023
6272_70191_000011_000000,0:00:01.210023
83_11691_000045_000000,0:00:01.210023
831_130739_000036_000001,0:00:01.210023
198_126831_000070_000001,0:00:01.210023
5808_54425_000033_000000,0:00:01.210023
5561_41615_000011_000000,0:00:01.210023
7367_86737_000062_000000,0:00:01.210023
83_11691_000010_000001,0:00:01.210023
5163_39921_000026_000006,0:00:01.210023
1040_133433_000084_000000,0:00:01.210023
8838_298545_000005_000000,0:00:01.210023
229_130880_000019_000000,0:00:01.210023
4680_16042_000013_000001,0:00:01.210023
1088_134315_000008_000000,0:00:01.210023
4214_7146_000033_000003,0:00:01.210023
1970_10594_000028_000000,0:00:01.210023
8838_298545_000028_000000,0:00:01.210023
6415_116629_000010_000002,0:00:01.210023
3982_178459_000049_000001,0:00:01.209977
5463_39174_000063_000000,0:00:01.209977
1970_10594_000043_000007,0:00:01.209977
3879_174923_000033_000003,0:00:01.209977
4297_13006_000058_000001,0:00:01.209977
405_130895_000045_000000,0:00:01.209977
8063_274112_000172_000000,0:00:01.209977
2952_410_000045_000001,0:00:01.209977
4214_7146_000060_000000,0:00:01.209977
1502_122619_000035_000001,0:00:01.209977
2836_5354_000039_000000,0:00:01.209977
8609_262281_000072_000001,0:00:01.209977
8238_283452_000033_000004,0:00:01.209977
4297_13009_000055_000001,0:00:01.200091
6209_34601_000064_000004,0:00:01.200045
4018_103416_000060_000000,0:00:01.200045
118_47824_000098_000000,0:00:01.200045
1040_133433_000071_000003,0:00:01.200045
6476_57446_000052_000000,0:00:01.200000
2436_2481_000047_000004,0:00:01.200000
8419_286667_000005_000004,0:00:01.200000
460_172359_000044_000001,0:00:01.200000
8108_274318_000008_000005,0:00:01.200000
8747_293952_000106_000000,0:00:01.200000
7067_76048_000047_000001,0:00:01.200000
250_142286_000007_000000,0:00:01.200000
1069_133699_000023_000000,0:00:01.200000
7800_283478_000041_000001,0:00:01.200000
5393_19218_000101_000000,0:00:01.200000
5393_19218_000099_000000,0:00:01.200000
6272_70191_000001_000000,0:00:01.200000
7367_86737_000123_000020,0:00:01.200000
6081_41998_000022_000001,0:00:01.200000
1624_142933_000018_000000,0:00:01.200000
1867_148436_000015_000000,0:00:01.200000
1183_133256_000078_000001,0:00:01.200000
5322_7679_000003_000001,0:00:01.200000
4160_14187_000052_000000,0:00:01.200000
7078_271888_000116_000002,0:00:01.200000
4160_11550_000003_000000,0:00:01.200000
125_121124_000120_000002,0:00:01.200000
1183_124566_000001_000001,0:00:01.200000
2836_5355_000047_000000,0:00:01.200000
8465_246947_000027_000000,0:00:01.200000
1553_140048_000012_000000,0:00:01.200000
3168_173564_000008_000000,0:00:01.200000
8312_279791_000002_000001,0:00:01.200000
1553_140048_000008_000000,0:00:01.200000
3259_158083_000123_000002,0:00:01.200000
7367_86737_000113_000000,0:00:01.200000
7178_34644_000106_000002,0:00:01.200000
5703_47212_000032_000001,0:00:01.200000
405_130894_000005_000000,0:00:01.200000
6209_34601_000023_000000,0:00:01.200000
40_121026_000156_000000,0:00:01.200000
6209_34601_000096_000018,0:00:01.200000
839_130898_000021_000001,0:00:01.200000
118_47824_000116_000002,0:00:01.200000
5561_41616_000002_000000,0:00:01.200000
5390_30096_000049_000003,0:00:01.199955
103_1241_000027_000005,0:00:01.199955
4297_13006_000026_000000,0:00:01.199955
587_54108_000076_000000,0:00:01.199955
7078_271888_000074_000001,0:00:01.190068
1040_133433_000162_000000,0:00:01.190068
3879_174923_000034_000004,0:00:01.190068
2911_7601_000013_000025,0:00:01.190068
3982_182255_000045_000002,0:00:01.190068
4441_76250_000028_000001,0:00:01.190023
5808_54425_000015_000004,0:00:01.190023
5022_29411_000021_000001,0:00:01.190023
1183_124566_000014_000002,0:00:01.190023
4014_186176_000005_000001,0:00:01.190023
83_11691_000042_000000,0:00:01.190023
8580_287364_000062_000000,0:00:01.190023
6209_34599_000007_000002,0:00:01.190023
201_127786_000002_000000,0:00:01.190023
4137_11701_000035_000000,0:00:01.190023
5678_43303_000024_000000,0:00:01.190023
6272_70168_000027_000002,0:00:01.190023
4195_186238_000041_000000,0:00:01.190023
78_368_000006_000005,0:00:01.190023
6147_34605_000017_000006,0:00:01.190023
1088_134315_000041_000001,0:00:01.190023
250_142286_000043_000001,0:00:01.190023
118_47824_000056_000000,0:00:01.190023
2836_5355_000026_000002,0:00:01.190023
1183_133256_000065_000004,0:00:01.190023
1553_140048_000034_000000,0:00:01.190023
831_130746_000060_000001,0:00:01.190023
6064_300880_000030_000000,0:00:01.190023
6848_252323_000032_000001,0:00:01.190023
298_126791_000058_000000,0:00:01.190023
2436_2481_000029_000002,0:00:01.190023
1737_148989_000003_000000,0:00:01.190023
1867_154075_000010_000002,0:00:01.190023
3486_166424_000019_000000,0:00:01.190023
8747_293952_000059_000000,0:00:01.190023
6081_42010_000016_000000,0:00:01.190023
4441_76250_000050_000001,0:00:01.190023
6209_34601_000118_000000,0:00:01.189977
40_121026_000103_000000,0:00:01.180091
3879_173592_000016_000000,0:00:01.180091
211_122442_000102_000000,0:00:01.180091
40_222_000041_000005,0:00:01.180045
460_172359_000090_000003,0:00:01.180045
8088_284756_000035_000000,0:00:01.180000
8324_286683_000018_000000,0:00:01.180000
2952_408_000006_000000,0:00:01.180000
3486_166446_000077_000000,0:00:01.180000
6000_55211_000049_000000,0:00:01.180000
8088_284756_000139_000000,0:00:01.180000
374_180299_000034_000000,0:00:01.180000
4160_11550_000039_000000,0:00:01.180000
7517_100442_000001_000000,0:00:01.180000
8324_286681_000020_000001,0:00:01.180000
4014_186179_000012_000002,0:00:01.180000
6147_34606_000011_000004,0:00:01.180000
5867_48852_000069_000000,0:00:01.180000
4137_11702_000007_000001,0:00:01.180000
4406_16883_000008_000000,0:00:01.180000
4640_19188_000021_000019,0:00:01.180000
1334_135589_000028_000001,0:00:01.180000
7190_90542_000057_000001,0:00:01.180000
4018_103416_000016_000001,0:00:01.180000
3607_29116_000043_000007,0:00:01.180000
8747_293952_000093_000000,0:00:01.180000
5322_7678_000006_000011,0:00:01.180000
6454_93938_000013_000000,0:00:01.180000
4267_72637_000023_000005,0:00:01.180000
5322_7678_000006_000024,0:00:01.180000
7402_59171_000003_000001,0:00:01.180000
6019_3185_000008_000000,0:00:01.180000
1963_147036_000049_000000,0:00:01.180000
4214_7146_000025_000001,0:00:01.180000
7505_258958_000003_000000,0:00:01.180000
6147_34605_000036_000005,0:00:01.180000
1502_122619_000000_000000,0:00:01.180000
1246_135815_000022_000000,0:00:01.180000
1841_179183_000008_000000,0:00:01.180000
4267_78186_000012_000001,0:00:01.180000
7067_76047_000047_000001,0:00:01.180000
4340_15220_000066_000001,0:00:01.180000
4051_10927_000009_000000,0:00:01.180000
103_1241_000032_000003,0:00:01.180000
8425_291444_000001_000000,0:00:01.180000
5390_30102_000027_000001,0:00:01.180000
6415_116629_000046_000000,0:00:01.180000
887_123289_000040_000000,0:00:01.180000
4051_10927_000031_000000,0:00:01.180000
5456_62014_000007_000000,0:00:01.180000
5022_29411_000017_000006,0:00:01.180000
3983_5331_000009_000000,0:00:01.180000
4088_158077_000085_000005,0:00:01.179955
6209_34601_000140_000001,0:00:01.179955
3259_158083_000130_000000,0:00:01.179955
2836_5355_000078_000001,0:00:01.170113
7067_76048_000059_000003,0:00:01.170068
78_369_000033_000000,0:00:01.170068
6209_34601_000121_000000,0:00:01.170068
696_93314_000060_000002,0:00:01.170068
8838_298545_000025_000000,0:00:01.170023
5022_29405_000008_000000,0:00:01.170023
1116_132851_000024_000000,0:00:01.170023
6209_34601_000053_000000,0:00:01.170023
6529_62554_000073_000001,0:00:01.170023
5163_18515_000041_000000,0:00:01.170023
5678_43302_000024_000001,0:00:01.170023
405_130894_000018_000000,0:00:01.170023
4441_76263_000061_000001,0:00:01.170023
6836_61803_000044_000004,0:00:01.170023
2893_139322_000029_000000,0:00:01.170023
7312_92432_000013_000000,0:00:01.170023
1743_142914_000004_000001,0:00:01.170023
89_218_000002_000000,0:00:01.170023
3240_131232_000015_000000,0:00:01.170023
2159_179154_000012_000004,0:00:01.170023
1334_135589_000054_000004,0:00:01.170023
3607_29116_000038_000002,0:00:01.170023
7302_86815_000021_000000,0:00:01.170023
8797_294123_000009_000003,0:00:01.170023
4441_76263_000039_000001,0:00:01.170023
5022_29411_000022_000000,0:00:01.170023
2893_139322_000026_000000,0:00:01.170023
8465_246940_000003_000000,0:00:01.170023
7517_100437_000006_000008,0:00:01.170023
405_130894_000004_000000,0:00:01.170023
4441_76263_000041_000002,0:00:01.170023
887_123289_000025_000000,0:00:01.170023
226_122538_000030_000007,0:00:01.170023
4267_78186_000001_000000,0:00:01.170023
1926_147979_000008_000001,0:00:01.170023
298_126791_000025_000001,0:00:01.170023
8838_298545_000040_000002,0:00:01.169977
4018_107312_000041_000001,0:00:01.169977
307_127535_000033_000015,0:00:01.169977
8838_298545_000046_000000,0:00:01.169977
40_121026_000041_000001,0:00:01.169977
8088_284756_000150_000001,0:00:01.160136
4297_13006_000056_000000,0:00:01.160045
4297_13006_000025_000000,0:00:01.160045
60_121082_000085_000000,0:00:01.160045
5022_29411_000075_000001,0:00:01.160045
8088_284756_000060_000003,0:00:01.160045
426_122821_000045_000000,0:00:01.160045
103_1241_000069_000002,0:00:01.160045
3983_5331_000033_000000,0:00:01.160045
4680_16041_000027_000002,0:00:01.160045
5393_19219_000047_000075,0:00:01.160045
1098_133695_000043_000001,0:00:01.160045
3242_8112_000041_000003,0:00:01.160000
5322_7680_000056_000004,0:00:01.160000
831_130746_000056_000003,0:00:01.160000
1088_134315_000040_000000,0:00:01.160000
6818_76332_000003_000000,0:00:01.160000
5867_48852_000024_000001,0:00:01.160000
32_4137_000003_000000,0:00:01.160000
4441_76262_000054_000001,0:00:01.160000
3526_176653_000019_000000,0:00:01.160000
5867_48852_000015_000003,0:00:01.160000
6209_34601_000061_000000,0:00:01.160000
2893_139322_000022_000001,0:00:01.160000
374_180299_000007_000000,0:00:01.160000
887_123291_000015_000002,0:00:01.160000
2436_2481_000010_000000,0:00:01.160000
2836_5354_000034_000001,0:00:01.160000
3607_29116_000005_000000,0:00:01.160000
426_122822_000029_000002,0:00:01.160000
8747_293952_000018_000003,0:00:01.160000
2416_152139_000059_000008,0:00:01.160000
4441_76250_000023_000001,0:00:01.160000
7067_76047_000028_000001,0:00:01.160000
2136_5140_000005_000000,0:00:01.160000
1963_147036_000068_000000,0:00:01.160000
1867_148436_000027_000000,0:00:01.160000
2893_139322_000001_000000,0:00:01.160000
7517_100437_000003_000000,0:00:01.160000
4195_186236_000030_000001,0:00:01.160000
1926_147979_000024_000000,0:00:01.160000
3526_176653_000053_000000,0:00:01.160000
1334_135589_000090_000003,0:00:01.159955
5339_14134_000092_000006,0:00:01.159955
5022_29405_000093_000000,0:00:01.159955
60_121082_000095_000001,0:00:01.150068
8629_261139_000030_000003,0:00:01.150068
6209_34601_000068_000030,0:00:01.150068
696_93314_000060_000000,0:00:01.150068
39_121914_000032_000003,0:00:01.150068
5022_29411_000102_000001,0:00:01.150068
6209_34601_000068_000039,0:00:01.150068
5678_43303_000064_000001,0:00:01.150068
8063_274117_000053_000002,0:00:01.150068
8770_295462_000035_000000,0:00:01.150023
250_142286_000001_000000,0:00:01.150023
1578_6379_000065_000001,0:00:01.150023
2436_2477_000070_000001,0:00:01.150023
118_47824_000056_000010,0:00:01.150023
5322_7679_000006_000001,0:00:01.150023
5104_33406_000084_000005,0:00:01.150023
2436_2481_000005_000001,0:00:01.150023
8465_246947_000005_000002,0:00:01.150023
730_359_000021_000003,0:00:01.150023
412_126975_000020_000000,0:00:01.150023
7226_86965_000000_000000,0:00:01.150023
2182_181183_000011_000000,0:00:01.150023
4680_16042_000016_000001,0:00:01.150023
6529_62556_000016_000002,0:00:01.150023
3607_29116_000023_000000,0:00:01.150023
5390_30096_000049_000000,0:00:01.150023
3830_12529_000002_000000,0:00:01.150023
6415_100596_000009_000001,0:00:01.150023
2436_2477_000058_000003,0:00:01.150023
2436_2477_000061_000000,0:00:01.150023
2836_5355_000090_000001,0:00:01.150023
7059_77900_000016_000000,0:00:01.150023
6367_74004_000033_000001,0:00:01.149977
298_126791_000073_000001,0:00:01.149977
7067_76047_000041_000000,0:00:01.149977
3830_12530_000040_000001,0:00:01.149977
40_222_000030_000000,0:00:01.149977
669_129074_000078_000002,0:00:01.149932
460_172359_000039_000003,0:00:01.140045
4137_11701_000072_000002,0:00:01.140045
5463_39173_000048_000000,0:00:01.140045
5561_41616_000061_000002,0:00:01.140045
5393_19218_000066_000000,0:00:01.140045
2436_2481_000027_000003,0:00:01.140000
5808_54425_000010_000016,0:00:01.140000
6209_34601_000117_000000,0:00:01.140000
196_122159_000014_000018,0:00:01.140000
5393_19218_000071_000001,0:00:01.140000
1963_147036_000056_000000,0:00:01.140000
2764_36616_000035_000000,0:00:01.140000
1867_154075_000072_000000,0:00:01.140000
1841_159771_000062_000000,0:00:01.140000
4267_287369_000037_000000,0:00:01.140000
3486_166424_000021_000000,0:00:01.140000
831_130746_000011_000002,0:00:01.140000
8747_293952_000119_000001,0:00:01.140000
3436_172162_000002_000000,0:00:01.140000
125_121124_000013_000001,0:00:01.140000
5022_29405_000001_000000,0:00:01.140000
8975_270782_000000_000000,0:00:01.140000
298_126790_000005_000000,0:00:01.140000
3857_182317_000015_000001,0:00:01.140000
4406_16883_000004_000000,0:00:01.140000
8629_261139_000023_000002,0:00:01.140000
8238_274553_000006_000000,0:00:01.140000
6367_74004_000012_000002,0:00:01.140000
8747_293952_000089_000000,0:00:01.140000
6437_66173_000016_000003,0:00:01.140000
4441_76263_000041_000000,0:00:01.140000
2836_5355_000071_000000,0:00:01.140000
5652_19215_000026_000018,0:00:01.140000
4788_294466_000035_000000,0:00:01.140000
2836_5354_000020_000000,0:00:01.140000
7190_90542_000072_000000,0:00:01.140000
887_123289_000021_000001,0:00:01.140000
5339_14134_000022_000000,0:00:01.140000
6415_116629_000001_000000,0:00:01.140000
4160_11549_000027_000003,0:00:01.140000
1578_6379_000086_000000,0:00:01.140000
5322_7680_000011_000000,0:00:01.140000
2416_152137_000010_000001,0:00:01.140000
8088_284756_000154_000002,0:00:01.139955
6529_62556_000074_000002,0:00:01.130068
8108_274318_000025_000005,0:00:01.130068
4680_16026_000120_000001,0:00:01.130068
3242_8112_000067_000000,0:00:01.130068
3440_171009_000005_000002,0:00:01.130023
5678_43302_000023_000000,0:00:01.130023
1183_133255_000010_000003,0:00:01.130023
4195_17507_000011_000000,0:00:01.130023
118_47824_000022_000000,0:00:01.130023
6385_34655_000006_000000,0:00:01.130023
2436_2477_000027_000000,0:00:01.130023
4406_16883_000000_000000,0:00:01.130023
2136_5147_000009_000000,0:00:01.130023
8123_275216_000022_000000,0:00:01.130023
3857_182315_000032_000001,0:00:01.130023
4441_76250_000077_000000,0:00:01.130023
460_172359_000079_000002,0:00:01.130023
412_126975_000065_000001,0:00:01.130023
2416_152139_000017_000001,0:00:01.130023
4340_15220_000072_000001,0:00:01.130023
8609_262281_000035_000000,0:00:01.130023
4018_103416_000024_000001,0:00:01.130023
4195_17507_000030_000000,0:00:01.130023
4160_11549_000041_000005,0:00:01.130023
8838_298546_000040_000000,0:00:01.130023
8063_274112_000195_000000,0:00:01.130023
4051_10927_000004_000000,0:00:01.130023
4137_11702_000001_000000,0:00:01.130023
5514_19193_000065_000000,0:00:01.130023
4018_107312_000053_000001,0:00:01.130023
4088_158077_000108_000000,0:00:01.130023
1553_140048_000008_000002,0:00:01.130023
887_123290_000012_000002,0:00:01.130023
4297_13006_000053_000000,0:00:01.130023
4195_17507_000023_000001,0:00:01.130023
8419_286667_000009_000005,0:00:01.130023
1502_122615_000036_000001,0:00:01.130023
5022_29405_000072_000004,0:00:01.130023
4640_19188_000021_000003,0:00:01.130023
1183_133256_000052_000001,0:00:01.130023
2416_152137_000045_000004,0:00:01.130023
5322_7680_000012_000000,0:00:01.130023
4018_107312_000020_000002,0:00:01.130023
3214_167602_000037_000002,0:00:01.130023
248_130652_000025_000000,0:00:01.130023
5393_19218_000115_000000,0:00:01.130023
4160_11550_000002_000000,0:00:01.130023
211_122425_000131_000001,0:00:01.129932
5561_41615_000044_000000,0:00:01.129932
7511_102419_000033_000000,0:00:01.129932
4137_11701_000071_000000,0:00:01.120000
3486_166446_000012_000000,0:00:01.120000
4018_107312_000014_000000,0:00:01.120000
2893_139310_000023_000004,0:00:01.120000
374_180299_000037_000001,0:00:01.120000
3982_178459_000008_000001,0:00:01.120000
8088_284756_000018_000003,0:00:01.120000
5022_29405_000065_000000,0:00:01.120000
3983_5331_000067_000001,0:00:01.120000
4214_7146_000007_000001,0:00:01.120000
4481_17499_000009_000000,0:00:01.120000
2911_7601_000005_000000,0:00:01.120000
3983_5331_000059_000000,0:00:01.120000
4406_16883_000012_000000,0:00:01.120000
5789_57158_000016_000001,0:00:01.120000
6081_41997_000044_000000,0:00:01.120000
1970_26100_000015_000000,0:00:01.120000
1867_154075_000031_000002,0:00:01.120000
1088_134315_000066_000000,0:00:01.120000
4018_103416_000016_000000,0:00:01.120000
302_123504_000001_000000,0:00:01.120000
4441_76263_000069_000000,0:00:01.120000
6000_55211_000007_000001,0:00:01.120000
5463_39173_000064_000000,0:00:01.120000
8425_292520_000013_000000,0:00:01.120000
1970_26100_000026_000000,0:00:01.120000
125_121342_000062_000000,0:00:01.120000
83_9960_000104_000001,0:00:01.120000
4137_11701_000011_000000,0:00:01.120000
1963_147036_000023_000000,0:00:01.120000
4195_186236_000001_000000,0:00:01.120000
446_123501_000018_000000,0:00:01.120000
7178_34645_000006_000009,0:00:01.120000
2436_2481_000060_000000,0:00:01.120000
6081_42010_000020_000001,0:00:01.120000
118_47824_000066_000001,0:00:01.120000
198_129977_000021_000002,0:00:01.120000
4441_76263_000055_000001,0:00:01.120000
1098_133695_000047_000000,0:00:01.120000
5463_39174_000065_000000,0:00:01.120000
2416_152137_000052_000000,0:00:01.120000
4160_11549_000040_000001,0:00:01.120000
8747_293952_000018_000001,0:00:01.120000
696_92939_000020_000001,0:00:01.120000
8838_298545_000016_000002,0:00:01.120000
78_369_000038_000000,0:00:01.119909
6209_34601_000072_000000,0:00:01.110113
1069_133699_000034_000000,0:00:01.110023
1183_133256_000050_000002,0:00:01.110023
4441_76263_000045_000002,0:00:01.110023
8098_278252_000033_000000,0:00:01.110023
7635_105409_000039_000000,0:00:01.110023
83_11691_000007_000000,0:00:01.110023
2182_181183_000010_000000,0:00:01.110023
3242_8112_000043_000001,0:00:01.110023
7078_271888_000052_000001,0:00:01.110023
